edad,ingresos_anuales,antiguedad_laboral,loan_grade,monto_solicitado,tasa_interes,porcentaje_ingreso_credito,anios_historial_crediticio,tipo_vivienda_HIPOTECA,tipo_vivienda_OTRO,tipo_vivienda_PROPIO,motivo_credito_EDUCACION,motivo_credito_EMPRENDIMIENTO,motivo_credito_MEDICO,motivo_credito_MEJORA_HOGAR,motivo_credito_PERSONAL,historial_morosidad_SI
27,31200,0.0,F,14000,18.09,0.45,9,0,0,1,0,0,0,1,0,1
57,53000,1.0,C,5800,13.16,0.11,30,1,0,0,0,0,0,0,1,0
36,80000,0.0,C,10000,13.61,0.13,14,0,0,0,0,0,0,0,1,0
32,42000,13.0,A,12000,7.51,0.29,8,0,0,0,0,0,0,0,1,0
23,34000,7.0,B,19000,11.48,0.56,4,1,0,0,0,0,0,0,0,0
25,23460,5.0,B,7000,10.99,0.3,2,0,0,0,0,0,1,0,0,0
26,30000,0.0,B,5000,10.38,0.17,4,0,0,1,0,0,0,0,1,0
24,55000,8.0,A,5500,8.59,0.1,3,1,0,0,0,1,0,0,0,0
51,16800,3.0,B,1000,11.11,0.06,22,0,0,1,0,0,0,0,1,0
31,78000,1.0,C,20000,14.26,0.26,9,1,0,0,0,0,0,1,0,0
22,66000,6.0,C,15000,11.72,0.23,2,1,0,0,1,0,0,0,0,1
23,80196,2.0,B,30000,9.91,0.37,3,0,0,1,0,0,0,0,1,0
32,29000,0.0,D,8000,18.25,0.28,6,0,0,0,1,0,0,0,0,0
28,75000,13.0,C,20000,13.16,0.27,9,0,0,0,0,0,0,1,0,0
21,47664,5.0,A,4800,7.9,0.1,2,0,0,0,0,0,0,0,0,0
48,16800,0.0,B,3300,10.99,0.2,14,0,0,1,0,0,0,1,0,0
41,42600,0.0,D,10000,15.62,0.23,12,0,0,0,0,1,0,0,0,1
28,66000,2.0,A,6500,5.79,0.1,9,1,0,0,0,1,0,0,0,0
26,30000,2.0,A,1000,9.63,0.03,3,0,0,0,1,0,0,0,0,0
22,37392,1.0,B,12000,10.62,0.32,2,0,0,0,1,0,0,0,0,0
22,64000,5.0,A,6600,8.9,0.1,4,0,0,0,0,0,0,0,0,0
25,100000,9.0,A,15000,7.88,0.15,2,1,0,0,1,0,0,0,0,0
28,27840,5.0,C,4750,13.57,0.17,5,0,0,0,0,0,0,0,1,0
21,31970,2.0,A,4650,9.32,0.15,2,0,0,0,0,1,0,0,0,0
32,60000,16.0,A,5000,7.29,0.08,9,0,0,0,0,0,1,0,0,0
24,45000,4.0,A,3000,9.32,0.07,2,0,0,0,0,1,0,0,0,0
28,95000,5.0,A,5000,7.88,0.05,7,1,0,0,0,0,0,0,1,0
21,65000,5.0,B,16000,9.91,0.25,3,0,0,0,0,0,0,0,1,0
36,37200,5.0,C,11000,12.73,0.3,12,0,0,0,1,0,0,0,0,0
23,24000,5.0,B,1375,11.11,0.06,4,1,0,0,0,0,1,0,0,0
32,72000,5.0,A,6000,8.49,0.08,10,0,0,0,0,1,0,0,0,0
31,73000,8.0,A,6800,7.74,0.09,8,1,0,0,1,0,0,0,0,0
26,24000,3.0,B,5400,11.49,0.23,3,0,0,0,1,0,0,0,0,0
26,110000,2.0,D,4500,14.84,0.04,4,1,0,0,0,1,0,0,0,0
38,170000,0.0,A,5500,10.99,0.03,13,0,0,0,0,1,0,0,0,0
27,65000,5.0,B,13225,12.69,0.2,6,1,0,0,0,1,0,0,0,0
25,22000,9.0,A,5875,6.62,0.27,2,1,0,0,1,0,0,0,0,0
24,24000,0.0,D,7000,15.62,0.29,4,0,0,0,0,1,0,0,0,0
22,50250,6.0,A,3500,7.14,0.07,4,0,0,0,0,1,0,0,0,0
31,28800,1.0,B,5000,9.25,0.17,7,0,0,0,0,1,0,0,0,0
22,52000,6.0,A,12000,6.62,0.23,3,1,0,0,0,1,0,0,0,0
33,42000,8.0,D,2000,10.99,0.05,9,0,0,0,0,0,1,0,0,1
22,78000,7.0,A,3000,6.99,0.04,4,0,0,0,0,0,0,0,1,0
35,42000,7.0,B,1000,11.12,0.02,5,0,0,0,0,0,1,0,0,0
29,50000,4.0,C,5050,12.73,0.1,7,0,0,0,0,1,0,0,0,1
25,70000,3.0,A,8000,6.99,0.11,4,1,0,0,0,0,1,0,0,0
24,35000,1.0,A,12000,6.54,0.34,2,0,0,0,0,0,0,0,0,0
22,29004,0.0,D,1200,15.7,0.04,4,0,0,0,0,0,0,1,0,1
22,15000,0.0,D,5000,10.99,0.33,4,0,0,0,0,1,0,0,0,1
22,90000,2.0,B,7000,8.88,0.08,3,0,0,0,0,0,0,0,1,0
27,98000,11.0,B,17000,8.88,0.17,9,1,0,0,0,1,0,0,0,0
21,33600,2.0,B,12000,11.12,0.36,3,0,0,0,0,0,1,0,0,0
22,50000,2.0,A,7000,7.66,0.14,3,0,0,0,0,1,0,0,0,0
24,70000,8.0,C,4000,13.49,0.06,4,0,0,0,0,1,0,0,0,1
27,35000,2.0,A,14000,7.49,0.4,8,0,0,1,1,0,0,0,0,0
29,50700,5.0,B,12000,12.42,0.24,6,0,0,0,0,0,0,1,0,0
27,31000,0.0,B,4000,10.74,0.13,7,0,0,0,0,0,1,0,0,0
26,44000,5.0,C,4600,13.99,0.1,3,0,0,0,0,0,1,0,0,0
24,75000,7.0,B,15000,11.58,0.2,3,1,0,0,0,0,0,0,1,0
25,77700,2.0,B,14000,10.99,0.18,2,0,0,0,0,0,0,1,0,0
39,44531,0.0,B,15000,12.53,0.34,13,0,0,0,0,0,0,0,0,0
25,36000,3.0,A,5300,7.49,0.15,3,1,0,0,0,0,0,0,1,0
37,55200,9.0,B,12000,11.71,0.22,15,0,0,0,0,0,1,0,0,0
23,58000,2.0,A,10000,7.88,0.17,2,0,0,0,0,0,0,0,0,0
25,50000,9.0,A,12000,10.99,0.24,2,1,0,0,0,0,0,0,1,0
35,70360,8.0,A,10000,6.62,0.14,5,0,0,0,1,0,0,0,0,0
31,93900,13.0,F,24000,16.08,0.26,6,1,0,0,0,1,0,0,0,1
34,90000,19.0,C,5000,13.61,0.06,8,1,0,0,0,1,0,0,0,1
25,30000,9.0,A,10000,10.99,0.33,2,0,0,1,0,1,0,0,0,0
31,50000,0.0,B,18225,10.99,0.36,10,1,0,0,0,0,1,0,0,0
28,53000,12.0,A,5000,7.14,0.09,10,1,0,0,1,0,0,0,0,0
27,60000,8.0,B,5000,9.63,0.08,6,1,0,0,0,0,0,0,1,0
26,49992,10.0,B,6000,10.99,0.12,2,1,0,0,0,0,0,0,0,0
23,92500,6.0,B,2500,10.74,0.03,3,0,0,0,0,1,0,0,0,0
22,65000,6.0,A,12800,5.99,0.2,4,1,0,0,1,0,0,0,0,0
23,60000,2.0,A,9000,10.99,0.15,4,0,0,0,0,1,0,0,0,0
44,73500,2.0,B,20000,12.18,0.27,17,0,0,1,0,1,0,0,0,0
26,85000,0.0,B,20000,10.37,0.24,2,1,0,0,0,1,0,0,0,0
24,155000,5.0,A,12000,7.49,0.08,4,1,0,0,0,0,0,0,1,0
26,43680,5.0,B,5000,10.65,0.11,4,0,0,0,0,0,1,0,0,0
41,108800,2.0,E,15000,17.88,0.12,16,1,0,0,0,0,1,0,0,0
27,56000,0.0,D,25000,13.55,0.45,8,1,0,0,1,0,0,0,0,0
29,30000,2.0,C,6400,12.87,0.21,5,0,0,0,1,0,0,0,0,0
32,40704,9.0,B,10000,9.63,0.25,7,1,0,0,0,0,0,1,0,0
30,95000,0.0,A,4000,7.14,0.04,10,1,0,0,0,0,0,0,0,0
23,92500,5.0,A,2500,10.99,0.03,2,1,0,0,1,0,0,0,0,0
25,36000,1.0,B,6600,11.49,0.18,4,0,0,0,0,0,1,0,0,0
22,57000,6.0,B,22000,9.63,0.39,3,0,0,0,1,0,0,0,0,0
23,28800,0.0,B,5000,11.49,0.17,2,0,0,0,1,0,0,0,0,0
37,63000,2.0,B,11000,10.99,0.17,16,0,0,0,0,0,0,0,0,0
33,40000,17.0,D,11175,14.96,0.28,5,0,0,0,1,0,0,0,0,1
25,52000,8.0,C,3900,10.99,0.07,4,1,0,0,1,0,0,0,0,1
27,75000,2.0,A,14000,9.63,0.19,7,0,0,0,0,1,0,0,0,0
27,37000,6.0,A,9000,8.94,0.24,7,0,0,0,0,0,1,0,0,0
30,91000,14.0,B,13600,12.42,0.15,7,1,0,0,0,1,0,0,0,0
23,30000,3.0,A,10000,7.49,0.33,2,0,0,0,0,0,0,0,0,0
25,30000,5.0,B,3600,12.42,0.12,4,1,0,0,1,0,0,0,0,0
29,64000,3.0,C,15000,15.27,0.23,10,0,0,0,0,0,0,0,0,0
29,24000,3.0,A,7200,7.51,0.3,6,0,0,1,0,0,0,0,1,0
23,55000,5.0,C,8000,13.85,0.15,2,1,0,0,0,0,1,0,0,1
27,32000,1.0,A,5800,7.49,0.18,5,0,0,0,0,0,0,0,0,0
23,52692,4.0,C,3500,12.23,0.07,4,0,0,0,0,0,1,0,0,1
26,70000,1.0,B,25000,10.99,0.36,4,1,0,0,0,1,0,0,0,0
36,28000,1.0,D,3075,15.62,0.11,12,1,0,0,0,1,0,0,0,1
26,50000,1.0,A,10000,6.91,0.2,2,0,0,0,0,0,0,1,0,0
25,153000,9.0,B,7500,11.71,0.05,3,1,0,0,1,0,0,0,0,0
24,42000,3.0,A,8675,7.51,0.21,4,1,0,0,1,0,0,0,0,0
25,60000,5.0,D,3000,14.59,0.05,4,1,0,0,0,1,0,0,0,1
24,74000,7.0,D,8000,15.62,0.11,2,0,0,0,1,0,0,0,0,1
23,110000,6.0,C,3000,14.22,0.03,3,0,0,0,1,0,0,0,0,0
27,74800,1.0,B,21000,10.59,0.28,7,1,0,0,0,0,1,0,0,0
34,92500,4.0,A,13050,7.66,0.14,5,0,0,0,0,0,0,0,0,0
29,54000,8.0,D,14800,15.31,0.27,10,1,0,0,0,0,1,0,0,1
23,62510,5.0,B,12000,10.74,0.19,4,1,0,0,1,0,0,0,0,0
39,49000,2.0,D,12000,14.59,0.24,14,0,0,0,0,0,0,0,0,0
22,10200,4.0,C,3250,10.99,0.32,2,0,0,0,0,1,0,0,0,1
25,115000,4.0,C,25000,12.53,0.22,4,1,0,0,0,1,0,0,0,1
21,42000,5.0,C,7000,15.23,0.17,4,1,0,0,1,0,0,0,0,1
22,110000,0.0,A,12000,7.14,0.11,2,1,0,0,1,0,0,0,0,0
30,46000,1.0,C,12000,10.99,0.26,9,1,0,0,1,0,0,0,0,1
22,30000,0.0,B,5000,11.48,0.17,4,1,0,0,0,1,0,0,0,0
24,35000,1.0,D,7000,16.29,0.2,4,0,0,1,0,0,1,0,0,0
24,46000,0.0,D,5975,14.46,0.13,2,0,0,0,1,0,0,0,0,1
28,32000,5.0,A,5000,6.99,0.16,7,0,0,0,0,0,1,0,0,0
22,34800,7.0,G,9600,19.16,0.28,4,0,0,0,0,1,0,0,0,1
27,68004,2.0,B,6000,11.86,0.09,6,1,0,0,0,0,0,0,1,0
22,55000,1.0,B,10000,10.99,0.18,3,0,0,1,0,1,0,0,0,0
30,49000,1.0,C,4800,13.79,0.1,9,0,0,0,1,0,0,0,0,1
28,20000,0.0,E,10000,10.99,0.5,7,0,0,1,0,0,1,0,0,0
31,41000,7.0,B,4000,10.99,0.1,8,0,0,0,0,1,0,0,0,0
37,21000,19.0,D,5000,15.21,0.24,11,0,0,0,0,0,0,0,1,0
37,124000,4.0,C,19000,13.92,0.15,16,1,0,0,0,0,0,1,0,1
30,72000,3.0,A,14000,6.99,0.19,9,1,0,0,0,0,1,0,0,0
27,62900,1.0,B,8000,11.46,0.11,8,1,0,0,0,0,1,0,0,0
25,72000,2.0,A,8000,7.9,0.11,4,0,0,0,0,0,0,0,0,0
22,30000,6.0,A,14000,6.99,0.47,4,0,0,0,0,1,0,0,0,0
24,54000,8.0,D,1500,14.42,0.03,4,1,0,0,0,0,0,0,1,1
33,16000,0.0,A,6000,7.14,0.38,5,1,0,0,0,0,1,0,0,0
21,50000,5.0,A,8300,8.9,0.17,4,0,0,0,0,0,0,0,0,0
30,130000,14.0,B,7000,9.91,0.05,9,1,0,0,0,1,0,0,0,0
31,54000,2.0,A,1400,10.99,0.03,8,0,0,0,0,0,0,0,0,0
29,72000,6.0,D,16800,15.62,0.23,9,1,0,0,0,1,0,0,0,0
23,51000,4.0,A,10400,10.99,0.2,2,0,0,0,0,0,0,0,0,0
39,84998,5.0,B,4500,10.99,0.05,14,0,0,0,0,0,0,0,1,0
22,63996,4.0,A,3250,7.88,0.05,4,1,0,0,1,0,0,0,0,0
26,63000,6.0,B,24000,11.46,0.38,4,1,0,0,0,0,0,1,0,0
22,25000,1.0,A,11100,9.63,0.44,3,0,0,1,1,0,0,0,0,0
23,34000,0.0,D,2525,13.12,0.07,3,1,0,0,0,0,0,0,0,0
28,45000,0.0,A,4000,10.99,0.09,8,0,0,0,1,0,0,0,0,0
28,30784,0.0,A,6000,9.32,0.19,8,0,0,0,0,0,0,0,1,0
22,16200,6.0,B,2000,12.42,0.12,3,0,0,1,0,0,0,0,1,0
23,65000,2.0,B,4400,11.36,0.07,4,1,0,0,0,0,0,0,0,0
27,48000,0.0,B,8000,10.59,0.17,9,1,0,0,0,0,0,1,0,0
26,82600,10.0,B,22000,12.69,0.27,2,0,0,0,0,1,0,0,0,0
23,50000,0.0,C,5600,11.03,0.11,4,0,0,0,0,0,1,0,0,1
32,73000,7.0,C,4750,13.11,0.07,9,1,0,0,0,0,0,0,1,1
23,30900,1.0,A,5775,9.63,0.19,4,0,0,0,0,0,0,0,1,0
26,105000,3.0,B,25000,11.58,0.24,3,1,0,0,0,1,0,0,0,0
23,116700,2.0,C,7500,10.99,0.06,4,0,0,0,1,0,0,0,0,0
23,97000,5.0,B,12000,9.91,0.12,2,1,0,0,1,0,0,0,0,0
25,34800,9.0,D,5600,16.77,0.16,4,0,0,0,0,0,1,0,0,0
22,21600,3.0,B,2100,9.99,0.1,4,0,0,0,0,0,1,0,0,0
24,72000,8.0,B,5500,9.91,0.08,3,0,0,0,1,0,0,0,0,0
25,31800,1.0,C,10000,12.53,0.31,3,0,1,0,0,0,0,1,0,0
36,92000,5.0,B,10000,11.71,0.11,16,0,0,0,0,0,0,0,0,0
23,25000,4.0,A,5000,9.32,0.2,2,1,0,0,0,0,1,0,0,0
22,144500,5.0,C,18000,13.72,0.12,3,0,0,0,0,0,0,0,0,0
70,132000,0.0,A,14000,10.99,0.11,24,1,0,0,0,0,0,0,1,0
30,86706,6.0,A,8500,6.62,0.1,10,1,0,0,0,0,1,0,0,0
31,50000,2.0,B,5000,10.62,0.1,10,1,0,0,0,0,0,0,0,0
25,62047,9.0,E,21000,16.32,0.29,4,0,0,0,0,0,1,0,0,1
32,25000,0.0,A,3600,8.94,0.14,8,0,0,0,0,0,0,0,0,0
27,22896,1.0,B,5000,11.48,0.22,8,0,0,1,0,0,1,0,0,0
24,35000,0.0,C,6000,13.98,0.17,4,0,0,0,0,1,0,0,0,1
32,51400,1.0,A,8000,7.51,0.16,10,0,0,0,0,0,0,1,0,0
28,41000,0.0,B,3000,11.11,0.07,6,0,0,0,0,1,0,0,0,0
24,89000,7.0,D,15000,17.58,0.17,4,0,0,1,0,0,0,1,0,0
22,60000,0.0,B,15000,11.71,0.25,3,0,0,0,1,0,0,0,0,0
22,71000,1.0,D,25000,15.95,0.35,4,0,0,0,1,0,0,0,0,1
22,48000,0.0,A,5000,6.03,0.1,4,1,0,0,0,0,1,0,0,0
27,69000,5.0,E,25000,13.75,0.36,6,0,0,0,0,1,0,0,0,1
29,92000,8.0,A,12000,6.62,0.13,6,1,0,0,0,0,0,1,0,0
26,50000,3.0,A,8000,6.62,0.16,4,1,0,0,0,0,0,0,0,0
25,72000,9.0,B,4800,10.65,0.07,3,1,0,0,0,0,0,0,0,0
24,48000,5.0,A,10400,7.37,0.22,3,0,0,1,0,1,0,0,0,0
33,86000,5.0,D,15000,16.49,0.17,9,1,0,0,0,0,0,0,1,0
22,44000,5.0,B,15000,11.11,0.34,3,0,0,0,0,0,0,1,0,0
28,43150,3.0,B,6000,9.99,0.14,9,0,0,0,0,1,0,0,0,0
33,35000,12.0,A,10550,10.99,0.3,10,0,0,0,0,0,1,0,0,0
31,87504,14.0,A,12650,8.9,0.14,10,1,0,0,0,0,1,0,0,0
33,34000,8.0,D,6000,14.11,0.18,9,1,0,0,0,0,0,1,0,0
55,54000,20.0,A,5800,6.76,0.11,24,0,0,0,0,1,0,0,0,0
23,49200,4.0,C,3200,13.48,0.07,3,0,0,0,0,0,1,0,0,1
29,36000,6.0,A,8000,6.54,0.22,8,1,0,0,0,0,0,0,1,0
36,16800,2.0,C,1200,13.06,0.07,15,0,0,0,0,0,0,0,1,0
22,70000,1.0,C,25000,13.79,0.36,3,1,0,0,0,0,0,0,0,0
23,75000,5.0,B,5000,11.12,0.07,3,1,0,0,0,1,0,0,0,0
22,64000,7.0,D,13000,14.11,0.2,3,0,0,0,0,1,0,0,0,0
25,37000,6.0,D,7000,15.62,0.19,3,1,0,0,0,0,0,1,0,1
24,76554,8.0,D,7600,12.61,0.1,2,0,0,0,0,0,0,1,0,0
22,35000,1.0,B,8000,12.69,0.23,4,0,0,1,1,0,0,0,0,0
31,30016,3.0,A,11000,8.94,0.37,10,0,0,1,0,0,0,1,0,0
21,24000,2.0,B,5000,8.7,0.21,2,1,0,0,1,0,0,0,0,0
28,47000,5.0,B,6000,8.88,0.13,6,1,0,0,0,0,0,1,0,0
24,132652,8.0,A,28000,8.49,0.21,3,1,0,0,0,0,1,0,0,0
33,50000,7.0,B,10000,9.99,0.2,5,1,0,0,0,0,0,0,1,0
22,35100,0.0,C,1000,13.98,0.03,3,0,0,0,1,0,0,0,0,1
25,141996,0.0,A,14000,7.51,0.1,3,1,0,0,0,0,0,0,1,0
32,29500,4.0,B,7000,10.0,0.24,9,1,0,0,0,0,0,0,0,0
31,85000,5.0,C,12000,15.27,0.14,8,0,0,0,0,0,0,0,1,0
26,36996,8.0,C,9600,11.97,0.26,4,0,0,0,0,0,0,0,1,1
32,37440,0.0,D,5000,15.37,0.13,5,0,0,1,0,0,1,0,0,0
26,45450,2.0,B,7500,11.14,0.17,3,0,0,0,0,0,1,0,0,0
32,20000,3.0,B,4750,10.37,0.24,7,0,0,0,0,1,0,0,0,0
29,79894,7.0,D,20000,14.96,0.25,10,1,0,0,0,1,0,0,0,1
26,83004,7.0,A,5450,7.9,0.07,4,0,0,0,1,0,0,0,0,0
24,65000,5.0,A,15000,6.17,0.23,2,0,0,0,0,0,0,0,1,0
24,133000,5.0,B,17400,11.71,0.13,4,0,0,0,1,0,0,0,0,0
31,29000,5.0,C,1500,12.29,0.05,6,1,0,0,0,0,0,0,1,0
30,38000,0.0,B,6000,11.58,0.16,7,0,0,1,1,0,0,0,0,0
22,39000,3.0,B,6600,10.99,0.17,2,0,0,0,0,0,1,0,0,0
26,102000,3.0,B,20000,11.36,0.2,4,1,0,0,1,0,0,0,0,0
23,21600,7.0,A,2000,6.17,0.09,4,1,0,0,1,0,0,0,0,0
29,85000,12.0,B,8000,10.62,0.09,8,0,0,0,0,0,0,0,1,0
35,45000,4.0,C,5200,13.06,0.12,10,0,0,0,0,0,0,0,1,1
22,52000,2.0,B,25000,11.11,0.48,4,0,0,0,1,0,0,0,0,0
24,93000,3.0,C,18000,11.78,0.19,3,1,0,0,0,1,0,0,0,1
26,87000,6.0,A,15000,5.99,0.17,2,0,0,0,0,0,1,0,0,0
40,110000,14.0,B,5000,11.49,0.05,14,1,0,0,0,0,0,0,1,0
27,37000,1.0,B,13000,9.91,0.35,10,0,0,0,1,0,0,0,0,0
21,23916,2.0,B,4500,9.62,0.19,4,0,0,0,1,0,0,0,0,0
26,51356,4.0,A,6000,5.79,0.12,4,0,0,0,0,0,0,0,0,0
23,75000,0.0,C,10000,13.47,0.13,4,0,0,0,0,0,0,0,1,0
30,120000,8.0,B,3000,11.49,0.03,8,1,0,0,0,0,0,1,0,0
31,29000,0.0,E,10000,13.75,0.34,8,0,0,0,0,0,0,0,0,0
48,56000,7.0,A,15000,6.99,0.27,14,1,0,0,0,0,0,0,0,0
32,49000,13.0,B,3500,10.65,0.07,6,0,0,0,0,0,0,1,0,0
24,38000,8.0,C,5000,13.99,0.13,4,0,0,0,0,0,1,0,0,0
21,12000,1.0,C,1000,13.98,0.08,2,0,0,0,1,0,0,0,0,0
31,56160,1.0,C,6000,13.98,0.11,9,0,0,0,0,0,0,0,0,1
25,30840,2.0,D,11200,17.27,0.36,4,0,0,0,0,1,0,0,0,0
41,43000,0.0,A,7000,7.43,0.16,13,0,0,0,0,1,0,0,0,0
22,39000,6.0,B,3500,9.91,0.09,4,0,0,0,0,0,1,0,0,0
24,36000,0.0,A,4000,7.4,0.11,4,0,0,0,0,0,0,0,0,0
29,81000,1.0,A,7750,9.32,0.1,10,1,0,0,0,0,0,0,0,0
33,186996,0.0,D,25000,14.46,0.13,8,1,0,0,1,0,0,0,0,1
27,25000,4.0,A,4000,10.99,0.16,9,0,0,1,0,0,0,0,1,0
28,30000,3.0,B,5000,9.88,0.17,8,0,0,0,0,0,1,0,0,0
22,104000,6.0,A,13600,6.03,0.13,2,1,0,0,0,0,0,0,1,0
22,63996,6.0,A,4000,5.42,0.06,4,1,0,0,0,0,0,0,0,0
30,51000,14.0,B,4800,12.69,0.09,10,0,0,0,0,0,0,0,1,0
27,150000,3.0,E,8000,17.19,0.05,5,1,0,0,1,0,0,0,0,1
31,15000,2.0,B,4000,11.49,0.27,6,0,0,0,0,1,0,0,0,0
33,78000,7.0,C,10000,13.06,0.13,9,0,0,0,0,0,0,1,0,1
31,82656,10.0,C,6000,12.09,0.07,9,0,1,0,0,0,0,0,0,1
31,73000,4.0,F,16000,19.41,0.22,7,1,0,0,0,0,0,0,0,0
26,45000,3.0,B,1500,10.25,0.03,3,0,0,0,0,1,0,0,0,0
24,140004,4.0,E,4000,16.45,0.03,3,1,0,0,1,0,0,0,0,0
28,99996,7.0,B,5000,11.49,0.05,10,0,0,0,0,0,1,0,0,0
31,57000,10.0,B,8000,9.88,0.14,9,1,0,0,1,0,0,0,0,0
30,27396,0.0,C,5000,10.99,0.18,5,0,0,0,0,0,1,0,0,0
23,80004,2.0,B,19000,10.62,0.24,2,1,0,0,0,1,0,0,0,0
29,54000,2.0,B,13575,11.71,0.25,10,0,0,0,0,0,0,1,0,0
27,35000,2.0,A,6000,9.32,0.17,10,0,0,0,0,0,1,0,0,0
31,26010,2.0,B,6500,9.99,0.25,9,1,0,0,0,0,0,0,1,0
23,13200,2.0,B,1400,9.25,0.11,4,1,0,0,1,0,0,0,0,0
25,48000,9.0,C,7500,12.53,0.16,3,0,0,0,0,0,0,0,0,0
34,47000,8.0,B,14000,9.99,0.3,9,0,0,1,0,1,0,0,0,0
24,80000,8.0,A,5550,8.49,0.07,2,1,0,0,0,0,0,1,0,0
26,14040,1.0,B,4750,10.25,0.34,2,0,0,0,0,0,0,0,0,0
30,9600,1.0,C,1500,12.73,0.16,8,0,0,0,0,0,0,0,0,1
22,53000,2.0,A,16000,7.9,0.3,4,0,0,0,1,0,0,0,0,0
27,49200,11.0,A,9600,5.42,0.2,6,1,0,0,0,0,1,0,0,0
25,90000,5.0,C,10000,12.61,0.11,3,1,0,0,0,1,0,0,0,1
30,110000,12.0,B,5000,10.99,0.05,10,1,0,0,0,0,1,0,0,0
25,52000,4.0,B,15000,12.18,0.29,4,0,0,0,1,0,0,0,0,0
36,90000,7.0,D,30000,15.99,0.33,11,0,0,0,0,0,0,0,1,1
23,50400,5.0,B,9400,9.99,0.19,4,0,0,0,1,0,0,0,0,0
30,80000,13.0,A,3000,5.79,0.04,6,0,0,0,0,0,0,0,0,0
22,55000,5.0,D,11100,16.77,0.2,2,1,0,0,1,0,0,0,0,0
21,50000,5.0,A,8075,6.17,0.16,2,0,0,0,0,0,0,0,0,0
23,87000,1.0,B,7500,10.33,0.09,2,0,0,0,0,0,0,0,0,0
25,90000,6.0,A,15000,8.49,0.17,2,1,0,0,0,0,0,0,0,0
27,56253,11.0,B,10000,11.36,0.18,10,0,0,0,0,0,0,1,0,0
23,62000,0.0,D,18000,14.46,0.29,3,1,0,0,0,1,0,0,0,1
26,50004,2.0,D,11000,13.87,0.22,4,0,0,1,0,0,0,1,0,1
21,35000,3.0,C,3500,12.53,0.1,4,0,0,0,0,0,0,0,0,1
24,16800,3.0,C,2400,13.98,0.14,4,0,0,0,0,0,1,0,0,1
22,30000,0.0,D,12250,13.67,0.41,4,0,0,0,0,0,0,1,0,1
24,110000,1.0,A,7000,7.51,0.06,2,0,0,0,0,0,1,0,0,0
23,79000,7.0,C,16000,12.73,0.2,4,1,0,0,1,0,0,0,0,1
21,87000,5.0,B,11000,11.58,0.13,2,0,0,0,0,0,1,0,0,0
25,116000,9.0,B,19950,9.96,0.17,4,1,0,0,0,1,0,0,0,0
33,34400,0.0,B,1300,9.91,0.04,6,0,0,0,0,0,0,0,1,0
22,53000,7.0,B,2250,10.62,0.04,3,0,0,1,0,1,0,0,0,0
25,42000,9.0,C,10000,14.27,0.24,2,0,0,0,0,0,1,0,0,0
23,56016,4.0,E,5000,15.13,0.09,3,0,0,0,1,0,0,0,0,0
27,31500,10.0,C,6000,12.84,0.19,9,0,0,0,1,0,0,0,0,0
22,70600,6.0,C,7450,13.06,0.11,4,1,0,0,0,0,1,0,0,1
34,75500,0.0,D,19200,16.77,0.25,10,0,0,0,1,0,0,0,0,0
29,97000,3.0,D,14600,15.65,0.15,9,0,0,1,0,0,1,0,0,0
29,35000,3.0,B,7000,8.88,0.2,5,0,0,0,0,0,1,0,0,0
31,52000,0.0,A,8000,7.51,0.15,5,0,0,0,0,1,0,0,0,0
26,51996,8.0,C,8400,13.99,0.16,2,0,0,0,0,0,1,0,0,1
22,50000,1.0,A,7500,8.94,0.15,3,0,0,0,0,0,1,0,0,0
31,80000,5.0,A,6000,7.4,0.07,9,1,0,0,0,1,0,0,0,0
22,69500,6.0,B,6000,10.65,0.09,4,0,0,0,0,0,0,0,0,0
34,70000,14.0,E,14000,16.4,0.2,6,1,0,0,0,0,0,0,1,0
26,100000,0.0,C,17000,13.61,0.17,3,1,0,0,0,0,0,0,0,1
23,93000,0.0,D,25000,14.59,0.27,2,0,0,0,0,0,0,0,0,1
24,22000,0.0,C,5550,12.41,0.25,3,0,0,0,0,0,0,0,1,0
21,20000,4.0,B,6400,10.99,0.32,3,0,0,0,0,0,0,0,1,0
21,35000,3.0,B,6400,12.69,0.18,4,0,0,0,0,0,1,0,0,0
25,110500,9.0,D,6400,13.67,0.06,3,0,0,0,0,1,0,0,0,0
25,63000,6.0,C,4200,14.22,0.07,4,0,0,0,0,1,0,0,0,0
22,69950,6.0,C,9750,14.65,0.14,2,1,0,0,1,0,0,0,0,0
22,53000,0.0,B,4000,10.39,0.08,2,1,0,0,0,0,0,0,0,0
46,85000,0.0,A,1000,7.68,0.01,12,0,1,0,0,0,0,1,0,0
24,109000,9.0,B,15250,11.14,0.14,4,1,0,0,0,1,0,0,0,0
32,95000,5.0,B,4800,10.99,0.05,8,1,0,0,0,1,0,0,0,0
34,125000,0.0,B,9175,10.99,0.07,5,1,0,0,0,0,1,0,0,0
55,75000,2.0,B,20000,11.83,0.27,23,0,0,0,0,0,1,0,0,0
26,70000,0.0,A,12000,5.99,0.17,4,0,0,0,1,0,0,0,0,0
23,48645,1.0,B,12000,10.25,0.25,4,0,0,0,0,1,0,0,0,0
39,25140,8.0,C,1500,14.22,0.06,13,0,0,0,0,0,0,0,0,1
25,78000,4.0,B,3000,11.48,0.04,3,1,0,0,0,0,0,0,0,0
22,90000,6.0,A,14300,6.03,0.16,4,1,0,0,0,0,0,0,1,0
28,52000,12.0,B,12000,10.99,0.23,8,0,0,0,1,0,0,0,0,0
